Label,Sample,Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Healthy,9,2,-54.61419722952151,-54.56794321741291,-55.245233094749004,-54.60149175717326,-55.04241118769318,-53.37761544127166,-53.16016276091939,-54.140671735207434,-52.864452306870845,-52.8270519975723,-54.8120038898051,-55.104849137869294,-56.394989321011764,-53.123877702575406,-52.499375125602455,-52.261669005662185,-52.498064865982805,-53.79332558388495,-54.44428733365007,-56.63002543013555,-56.9919907259589,-56.43339330677685,-55.86833530332758,-54.560516581483924,-54.45113398764146,-55.01816506372424,-55.62270697643939,-56.137341103945786,-58.071661536669495,-56.753107337174384,-54.26560715254276,-53.371078574766685,-53.836439856735254,-53.8314142755779,-54.09465032929735,-55.578127808185315,-56.34963226480799,-55.99182356769508,-55.6592828650166,-56.60975124799001,-58.26471240976581,-57.06219984200825,-56.582922472376595,-56.940244178727895,-56.73438540135937,-56.63973196789205,-56.80654712823131,-58.13306579757975,-58.93881507279845,-57.81015933371285,-57.918730324081224,-60.14687269741881
Healthy,9,1,-51.85756812935591,-51.776674496027766,-52.62368458808811,-52.31819626442869,-51.834755135075845,-50.66405531317196,-51.434159539569464,-52.71874691462581,-51.161160439142286,-50.9188422576476,-52.51365796458969,-53.18978922354209,-52.456876464702034,-50.735555981018166,-50.61206262696292,-50.45152553980648,-50.978265145423606,-52.16934349180714,-52.939279144418414,-53.70485258523372,-52.97573024329303,-53.20735164346275,-56.344662857311285,-53.57517575477345,-52.95915976766338,-53.82671205622981,-52.87036315278563,-53.742069304309936,-54.73966447304855,-53.63249857005673,-52.54713394368472,-51.737498658595186,-51.97125643867633,-51.47147542992179,-52.07876397611051,-54.489893249287384,-54.882499623455985,-52.77404821790366,-52.73775891181479,-55.53630542287982,-53.298666663196066,-52.13138415885847,-52.917134889691695,-53.4164914839115,-53.29445327154027,-53.481020649330596,-53.77125560616297,-53.874216510742215,-53.56579946262656,-53.08530871217697,-53.61608957515624,-56.11839244243192
Healthy,10,1,-51.14448284828133,-51.1776072980789,-52.110610349716836,-52.0470027972041,-51.34106813387249,-50.76458602278477,-51.494793264506825,-52.04736656430849,-50.98560817238061,-50.9704105787683,-52.339681126880215,-52.670952085304194,-52.22123228231815,-51.212439175275286,-51.18588668060801,-50.9907626713529,-51.75422530769055,-53.0492864943405,-52.85901843011143,-52.452868811440474,-51.723252574690136,-52.063666414766914,-53.868786514327894,-51.633167652360626,-50.94318162765838,-50.75880167233417,-50.73589572333131,-52.75485486044133,-53.78076785746244,-53.96058684057156,-52.85399492360039,-51.69235425323211,-51.96836058241503,-50.95744155222018,-50.83012224907176,-52.28956054621279,-55.08984251221463,-53.523284567617,-52.796860268902385,-53.246104862006845,-52.6943494930395,-52.36479564577469,-53.8864615654016,-54.61995510343002,-54.89303199800959,-56.435667161132024,-55.41808065697805,-54.163350479518456,-54.2644071647917,-54.449086148292324,-54.496597264746065,-57.11268610362761
Healthy,10,3,-53.72579404312204,-53.31606019355672,-53.97979284565369,-54.173704685969355,-53.77911080497371,-51.68910220263111,-52.356051730776336,-51.9158622706098,-50.774845633275305,-51.493025780315314,-52.635478120445285,-53.01297791358237,-52.355697300345454,-51.482805010981146,-52.04783135639771,-51.755782276904654,-53.32452640787718,-54.18581646660071,-54.549755460757545,-55.58260369724168,-52.64848488376914,-52.625480090166974,-54.763582252659795,-56.995957032630244,-55.31939129363924,-55.90648021164529,-56.10933048465568,-55.9484255109576,-54.296052205968635,-53.635272534326276,-52.696519557192445,-52.89017258023677,-53.257865128857404,-52.82272449130028,-54.07663558879772,-56.689082729993665,-55.30725748260185,-54.045946846900435,-54.72524760404077,-55.688020941331295,-54.903081224802094,-55.09312445265476,-54.316309566169224,-53.09539166641056,-53.03469778331273,-53.53763533073846,-53.684848142089905,-54.2539352368657,-55.57739707097777,-55.651516900933316,-55.97061627371059,-56.10714855393404
Healthy,10,2,-53.01685898099514,-53.258411086125115,-55.199538246163236,-54.23643972666233,-53.68641647581481,-51.76095409685708,-53.10682706934521,-53.192580341831146,-51.80301053559995,-54.57017277564516,-53.61771538073069,-53.94214782753133,-55.82093778984852,-53.23035136254724,-52.98732794862065,-52.17255422587697,-53.0615153677263,-53.72638129106676,-54.510233963901335,-55.97418989977811,-54.17135638093392,-54.690401451829715,-56.373809396115774,-56.306259486260394,-55.34829933954664,-56.26572585056608,-56.13950259013302,-55.596295789992155,-56.55149328559693,-54.73811984058915,-53.809752691044025,-55.025486824063194,-54.48810299591721,-54.205692716842904,-54.663697934511404,-56.37339595921247,-56.91319493203753,-54.58971487572863,-55.3301423922842,-57.307555703171445,-55.920386114175315,-54.607199940986064,-54.417029287724404,-55.09332563079941,-54.29306104766666,-55.168726240651225,-56.72299286683747,-56.52929044730267,-56.85339251904506,-56.38533684522883,-58.45471596128156,-60.44894389035686
Healthy,10,3,-53.189232331091496,-53.20228457291012,-53.797368023696855,-53.208148565918066,-52.81750876853657,-51.863809551056136,-52.347795608429095,-51.559322831364625,-51.68068561659197,-52.79551365426063,-53.50363830824851,-54.325182153246615,-53.18529533573781,-52.51359989023419,-52.296916754071496,-51.59149137591406,-52.66621244646337,-52.20210649576765,-52.61125418071551,-55.19422813227733,-54.98238946410315,-54.38474709541139,-55.972916783435466,-55.061775338616236,-54.63287189710185,-55.58419388655512,-56.786054578940906,-56.623472417826555,-55.13934335409026,-54.38091647832785,-53.16064133493046,-52.86804586571157,-53.64399834752773,-53.49420518356944,-53.860062226178805,-55.5916096196509,-59.17790559968722,-57.47535366858662,-58.087673409830956,-57.77529715204889,-55.388008983148545,-55.196433099653504,-55.826453617664846,-54.61634504689854,-54.06987774106449,-54.175222555062334,-54.70301628566334,-54.98920424538827,-55.62073596345417,-56.26316419335228,-58.017106489748905,-59.300640331933465
Healthy,10,2,-54.82684044826926,-54.530578246175814,-55.23528880303984,-55.316863263366244,-55.34696082915591,-53.592737102290585,-53.60705522305633,-54.033498451309484,-53.80181335971266,-53.851082293443014,-54.80937911307716,-55.59916698560549,-57.14837561705676,-55.155929638616726,-54.119295424112785,-53.63259047021623,-54.13636276936053,-55.33819428817545,-56.37241959186241,-57.028931365771655,-56.97954776361149,-56.26724775400141,-55.406569455440575,-54.47515362870118,-54.311293329881195,-54.49221827043158,-55.5977262430934,-56.55272851523759,-57.67362757119563,-56.884996273534405,-55.43975508332876,-55.169652359005,-55.25356088652014,-54.91199626201937,-55.310519707165895,-55.74507195137634,-55.5285207200403,-56.07410538786826,-56.497263558539075,-57.40017886497004,-59.53804640016546,-57.35044035831416,-56.525504411776225,-57.34938624655247,-57.178056637826984,-57.25792225608271,-57.807752547451976,-58.4166501457145,-59.19497963720059,-59.73780072703603,-61.22727244249379,-59.97906290330648
Healthy,10,1,-54.23068908925607,-54.02022527951277,-54.6474443745641,-54.3906820334426,-54.88607852453636,-53.6805722750767,-53.80098650629022,-54.054746689079394,-53.372344114494574,-53.8539498277607,-55.00219905360562,-54.24317504408505,-54.02948056073601,-54.10027318304259,-52.9762379985671,-52.57285164562934,-52.29339216103388,-53.66997584921974,-53.54215235611456,-53.15597540081765,-54.8164645837527,-54.41905846641874,-54.099057746060694,-53.85451174598881,-53.45494607039078,-53.422147897504175,-53.30789932764815,-54.30013536430272,-56.69678663485939,-56.42263063538556,-56.1665377913247,-55.87133303229344,-55.62493968867158,-55.24384889024272,-54.28710075715821,-54.4348472854778,-55.07903449354782,-57.28884156567217,-55.96606160495091,-55.05526735015871,-56.43327988085158,-58.1983083442929,-57.31660239612803,-56.182662189902246,-55.573845594391415,-55.381397991212566,-55.56357054877768,-56.26938084041776,-57.065174761745745,-57.095498912374836,-56.23948430836755,-57.368373468938
Healthy,12,3,-52.76185816437318,-52.85197582759579,-53.56412960120181,-53.31594086795799,-52.60154239346501,-51.19894249259809,-51.856158610678136,-53.2588368704286,-52.0608572539747,-52.221809366046934,-53.28843484030162,-53.719213075911085,-53.191393540415575,-51.609126409636275,-51.63749351190329,-51.5017249006035,-53.28597676932178,-53.72470308910762,-53.790283144359506,-54.61532991597104,-52.88241392052222,-53.02317032481568,-54.889570621046396,-51.910681473062525,-51.29668758313379,-52.28093543747449,-53.39103508759677,-56.18405354516145,-54.820656855983174,-53.79208996335851,-52.44965587632968,-52.127926453447756,-52.368310752443314,-51.95520097040778,-52.70444991855132,-55.04704375253992,-54.44002298204036,-53.62419548839139,-54.58804976537677,-55.50437960019099,-53.747776068442896,-53.55739041504974,-55.09541047159719,-52.88286468696339,-52.53861159191919,-54.20949034816847,-54.94599847167692,-54.94718794705058,-55.43781811094384,-55.6231712669661,-55.83590304533571,-57.40724011823808
Healthy,12,2,-53.043242138268305,-52.798062286101754,-53.41624819288022,-53.59537504072864,-53.13621440888574,-51.293921466902944,-51.7157523778885,-53.15057029324593,-52.07679584920258,-52.33609306910651,-53.32116121278155,-53.44462659186958,-55.29075436294307,-52.52238473567927,-52.181258086729784,-52.004790342323794,-52.213612098876,-53.39770829257181,-53.657242908528445,-54.780385864775155,-54.222094713421725,-53.58345220536145,-55.25121730918438,-53.78799161241676,-52.51822535717341,-52.86982807188872,-52.68336811480356,-54.79822788165144,-56.116420256696465,-55.794481684253405,-55.413359611263616,-53.85879006220372,-53.94653810392552,-53.439850282698714,-53.1447344404539,-54.738061841762764,-57.53164492128662,-56.57567016116353,-56.269933809587975,-56.651996764463135,-55.818150400016165,-55.09927199570478,-57.22708615504687,-58.90583777103682,-57.74593646503391,-58.19159508468041,-58.22949059123283,-58.6633016521619,-59.804213071016065,-59.56766336559407,-59.33804591452721,-59.913241181361975
Healthy,12,1,-54.08167917668345,-53.927697363563006,-54.28092739060807,-53.33557461729554,-53.170075396656344,-51.9735595134975,-52.08195595306453,-53.052589528918965,-52.42749459337129,-52.373184242858386,-53.21680377289293,-54.04511309603737,-55.468881487549346,-52.83404250268585,-51.96201443956679,-51.380211514412565,-52.42364132758986,-53.353086741690674,-53.978536265240685,-55.880903245136324,-55.52025772246737,-55.0246691268086,-55.626776566196654,-53.453175577166036,-52.44385310337694,-52.47772486073434,-52.100306004829505,-53.64209306159316,-56.16345108760914,-55.11990727747833,-53.55911573727229,-53.04762918030014,-53.24733695509857,-52.770838233093926,-52.7023819430906,-54.2053548081642,-55.73420669560711,-55.14711794106435,-54.968598485398594,-56.1196629891687,-55.05995342248514,-54.16816197389031,-55.09790591731551,-55.89845910360073,-54.9863709765748,-55.53764414015298,-56.447570732031814,-56.65773765013844,-56.69329387299943,-57.280166299267925,-58.676648049393584,-59.305745629961386
Healthy,13,3,-52.128921256426814,-51.87285246312234,-52.77967379676462,-52.68720428194616,-52.25316539381599,-51.08992038436311,-51.23233449677183,-52.038312490877274,-51.28501118956546,-51.256005812868054,-53.11786180017499,-54.75051612836943,-52.61296094005928,-51.033587645326726,-51.07557122860428,-50.9215336994102,-53.27999412233012,-53.98066474217461,-54.052549491097324,-53.78861100522943,-52.66223350753187,-53.155362694102635,-53.9697127813099,-52.91727007529511,-52.37684307583549,-52.880652281473004,-53.66075094595602,-55.87468115159314,-54.982797246377395,-53.67854154504231,-52.573782626147214,-52.32755894686238,-52.80972566320399,-52.61729559439097,-53.090899463675655,-55.137874188739644,-55.63010060277209,-53.79276247814004,-54.93724732642099,-56.85062408532933,-55.726078746770824,-55.324854513635124,-56.41998074864061,-55.18126690170925,-54.57051212812686,-55.20709168478267,-55.973369999811,-57.108369032751995,-58.393205885869115,-59.486727934276644,-60.863082680726784,-61.27925159941582
Healthy,13,2,-52.67701676135804,-52.411971092653815,-53.20667855860316,-53.225481297889196,-52.62067988650762,-51.332848091920305,-51.63997525581743,-52.80907936020387,-51.419660076183334,-51.65023220658067,-53.260177459035646,-54.342893974886735,-52.702411631187836,-50.72776925713108,-51.23613335485186,-52.82912024538484,-54.193247186249266,-54.43915298969869,-54.69481815660168,-53.50171219911039,-51.4715710270201,-51.67894542761587,-52.49763323068098,-51.07487690729074,-50.57776562398147,-51.93551673519729,-54.16709862750998,-56.18487574369061,-55.69701702476873,-54.64414509929525,-53.74251144926967,-53.62545487954486,-53.037713917532336,-52.56017009774689,-52.79347125962688,-55.28301418689128,-55.14667569569947,-54.38633876766125,-58.629815301684786,-55.073793174846735,-54.945241427960894,-57.658924242889285,-54.86893030217775,-53.11007125918161,-53.689222719858236,-55.6439011297838,-55.788189251070925,-56.01210858902501,-56.659118610140865,-56.49454671730882,-56.20785037271803,-57.10656988013278
Healthy,13,1,-53.41777079762578,-53.1082643537958,-53.6022424270677,-53.2769279631606,-52.9603682642106,-51.46980777090337,-51.500564104132664,-53.12776786242293,-51.903748195100675,-51.59873643180389,-53.480524309580424,-54.8684971772951,-53.36913520767376,-51.79331775214461,-51.945882436139414,-51.79918043174918,-52.49868326265309,-52.92406712036496,-53.01956645740312,-54.37168218544748,-55.21257883365575,-54.67507932586808,-55.53511467558157,-54.131423490222375,-53.490614502978026,-54.91930007388117,-56.43791884773822,-55.98683445529312,-54.7076649596486,-53.80563857101673,-53.01676362820723,-53.282256962301666,-54.28780122542078,-54.06859218440823,-54.748463654622306,-56.63323052609435,-57.443581924402814,-55.79623125727817,-56.18020258786265,-58.16181112232735,-55.61227720118994,-53.83275357609955,-53.61867210394003,-53.87963757818878,-54.22888504222912,-54.54274914840848,-54.76961013173738,-54.689924189797495,-55.04646828592226,-55.88009447726125,-56.828686395540075,-58.332731671065304
Healthy,14,3,-51.3694875806145,-51.27401742007106,-52.271145976090736,-52.13102398991104,-51.7142528561558,-50.85131564178252,-50.73008892595554,-50.853694719027175,-50.54867147254629,-50.990015939014775,-52.22105180195803,-52.46245404136936,-51.20948554879885,-50.984676160614214,-51.68345566251595,-51.950083177481794,-53.26596273568568,-52.91829708638518,-53.70634170323946,-53.68176301787237,-51.99020075720453,-51.69311093545198,-51.91755039038921,-50.259074248131355,-49.77497045794189,-50.86466283348776,-52.64237767961801,-54.581751981949694,-54.03930426185835,-53.64669013541249,-52.821037120970175,-52.8988780222883,-52.97457540811276,-51.96908856189678,-51.87293721981778,-53.10284854061776,-55.53653306323334,-56.06885771711184,-56.71371595238657,-57.78256559576468,-56.922817884822585,-58.357116680532826,-56.72327861748507,-54.82449748798068,-55.15130712511096,-55.88020727052851,-55.27521979249177,-55.81266063503965,-56.548141862617285,-57.5269290879353,-59.263096694803906,-61.61163410668354
Healthy,14,2,-51.41850084032956,-51.25589563690614,-52.163404441081866,-52.26250196686167,-52.03797706870156,-50.81075449368143,-50.70051626180174,-51.111742133087574,-50.63656007718429,-51.054040765292264,-52.2526510314097,-52.819156230394036,-52.09471722085886,-50.97434476996342,-51.16356419004363,-51.51185392349543,-52.30699777028861,-53.26479333787993,-53.707766077398446,-54.50427132866092,-52.837561829387845,-52.925066229823145,-54.54488787332302,-51.680611793358025,-50.81575068233018,-50.89924491187964,-50.999130757542645,-53.30615646704187,-54.64226823846801,-54.05859089171572,-53.315275353949716,-52.40242927356252,-52.42057123442923,-51.611034506909476,-51.63421222403463,-53.30655062452239,-57.03440564188255,-53.624790559915645,-54.156112465190276,-55.505683567247324,-53.96377408754653,-53.49560100254081,-55.51225368561126,-57.50617658316314,-55.826026961733774,-57.4580877413411,-56.66336947169789,-56.67989482593697,-56.89722375174267,-56.7931491016046,-56.57570598261856,-57.30910072855528
Healthy,14,1,-51.97049315107394,-51.70981381316041,-52.6421857141301,-52.55383692847383,-52.48828135494299,-50.928808321822075,-50.798678006682856,-51.24154882878588,-50.82282529529859,-51.455540318648104,-52.71476206151913,-53.24314403317448,-52.98530107293307,-51.30974337617453,-51.372560039944794,-51.212441555276854,-51.00045897862526,-51.59757347987413,-52.458965106791105,-53.508456219602266,-55.08372740254756,-54.15081428864009,-56.36397152415397,-53.03608168684932,-52.168782990539256,-53.65857526322078,-55.01623865008238,-55.33696688004241,-55.19770478110864,-54.05740992108836,-52.908892109069924,-52.85357074668556,-53.207709543108315,-52.61808929503994,-52.569058994475746,-54.154087039805546,-55.4724628329436,-55.06948779458125,-55.50487382099392,-58.362112028284166,-55.72799770270368,-54.585734170707624,-55.13957483411387,-54.72954351993762,-54.74757760151681,-54.59947668134212,-54.13922681010368,-54.62069809127502,-54.90749254062592,-55.14190684383294,-56.44358024444324,-58.34721621638056
